Code,Scheme NAV Name,mf,tp
147951,BOI AXA Overnight Fund Direct Plan Growth,46.0,1.0
147952,BOI AXA Overnight Fund Direct Plan- Daily IDCW,46.0,1.0
147936,BOI AXA Overnight Fund Regular Plan Growth,46.0,1.0
147941,SBI Capital Protection Oriented Fund - Series A (Plan 7) - Regular Plan - Growth,22.0,2.0
147942,SBI Capital Protection Oriented Fund - Series A (Plan 7) - Direct Plan - Growth,22.0,2.0
147943,IDFC EMERGING BUSINESSES FUND  - DIRECT PLAN IDCW,48.0,1.0
147944,IDFC EMERGING BUSINESSES FUND  - REGULAR PLAN GROWTH,48.0,1.0
147945,IDFC EMERGING BUSINESSES FUND  - REGULAR PLAN IDCW,48.0,1.0
147946,IDFC EMERGING BUSINESSES FUND  - DIRECT PLAN GROWTH,48.0,1.0
148028,Sundaram Balanced Advantage Fund Direct Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
148023,Sundaram Balanced Advantage Fund Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
148024,Sundaram Balanced Advantage Fund Regular Plan - Growth,33.0,1.0
148025,Sundaram Balanced Advantage Fund Regular Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
148026,Sundaram Balanced Advantage Fund Direct Plan - Growth,33.0,1.0
148027,Sundaram Balanced Advantage Fund Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),33.0,1.0
148033,ICICI Prudential India Equity FOF - Growth,20.0,1.0
148034,ICICI Prudential India Equity FOF - IDCW,20.0,1.0
148035,ICICI Prudential India Equity FOF - Direct Plan - Growth,20.0,1.0
148036,ICICI Prudential India Equity FOF - Direct Plan - IDCW,20.0,1.0
148049,Tata Multi Asset Opportunities Fund-Direct Plan-Dividend Payout,25.0,1.0
148050,Tata Multi Asset Opportunities Fund-Regular Plan-Growth,25.0,1.0
148051,Tata Multi Asset Opportunities Fund-Regular Plan-Dividend Reinvestment,25.0,1.0
148052,Tata Multi Asset Opportnities Fund-Direct Plan-Dividend Reinvestment,25.0,1.0
148053,Tata Multi Asset Opportunities Fund-Direct Plan-Growth,25.0,1.0
148054,Tata Multi Asset Opportunities Fund-Regular Plan-Dividend Payout,25.0,1.0
148055,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
148056,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Direct Plan - Growth,22.0,2.0
148057,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Regular Plan - Growth,22.0,2.0
148058,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
148064,Edelweiss US Technology Equity Fund of Fund- Regular Plan- Growth,47.0,1.0
148063,Edelweiss US Technology Equity Fund of Fund- Direct Plan- Growth,47.0,1.0
148071,Union Midcap Fund - Regular Plan - Growth Option,61.0,1.0
148072,Union Midcap Fund - Regular Plan - IDCW Option,61.0,1.0
148073,Union Midcap Fund - Direct Plan - Growth Option,61.0,1.0
148074,Union Midcap Fund - Direct Plan - IDCW Option,61.0,1.0
148075,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Annual IDCW,28.0,1.0
148076,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Annual IDCW,28.0,1.0
148085,UTI - Bond Fund ( Segregated - 17022020) - Regular Plan - Growth Option,28.0,1.0
148086,UTI - Bond Fund (Segregated - 17022020) - Direct Plan - Growth Option,28.0,1.0
148087,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Half-Yearly IDCW,28.0,1.0
148088,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Flexi IDCW,28.0,1.0
148089,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Quarterly IDCW,28.0,1.0
148090,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW,28.0,1.0
148091,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Half-Yearly IDCW,28.0,1.0
148092,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Quarterly IDCW,28.0,1.0
148104,UTI Regular Saving Fund ( Segregated - 17022020) - Regular Plan - Monthly IDCW,28.0,1.0
148105,UTI - Regular Saving Fund (Segregated - 17022020) - Regular Plan - Growth Option,28.0,1.0
148106,UTI - Regular Saving Fund (Segregated - 17022020) - Direct Plan - Growth Option,28.0,1.0
148108,UTI - Regular Saving Fund (Segregated - 17022020) - Regular Plan - Monthly Payment Option,28.0,1.0
148109,UTI Regular Saving Fund ( Segregated - 17022020) - Direct Plan - Monthly IDCW,28.0,1.0
148111,UTI Regular Saving Fund ( Segregated - 17022020) - Regular Plan - Flexi IDCW,28.0,1.0
148112,UTI - Regular Saving Fund (Segregated - 17022020) - Direct Plan - Monthly Payment Option,28.0,1.0
148115,UTI Regular Saving Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW,28.0,1.0
148117,UTI - Dynamic Bond Fund (Segregated - 17022020) - Regular Plan - Growth Option,28.0,1.0
148118,UTI - Dynamic Bond Fund (Segregated - 17022020) - Direct Plan - Growth Option,28.0,1.0
148119,UTI Dynamic Bond Fund ( Segregated - 17022020 ) - Regular Plan - Half-Yearly IDCW,28.0,1.0
148120,UTI Dynamic Bond Fund ( Segregated - 17022020 ) - Direct Plan - Half-Yearly IDCW,28.0,1.0
148121,UTI Dynamic Bond Fund ( Segregated - 17022020 ) - Direct Plan - Quarterly IDCW,28.0,1.0
148122,UTI Dynamic Bond Fund ( Segregated - 17022020 ) - Regular Plan - Annual IDCW,28.0,1.0
148123,UTI Dynamic Bond Fund ( Segregated - 17022020 ) - Regular Plan - Flexi IDCW,28.0,1.0
148124,UTI Dynamic Bond Fund ( Segregated - 17022020 ) - Direct Plan - Flexi IDCW,28.0,1.0
148125,UTI Dynamic Bond Fund ( Segregated - 17022020 ) - Direct Plan - Annual IDCW,28.0,1.0
148126,UTI Dynamic Bond Fund ( Segregated - 17022020 ) - Regular Plan - Quarterly IDCW,28.0,1.0
148137,UTI Medium Term Fund ( Segregated - 17022020 ) - Direct Plan - Monthly IDCW,28.0,1.0
148138,UTI - Medium Term Fund (Segregated - 17022020) - Regular Plan - Growth Option,28.0,1.0
148131,UTI Medium Term Fund ( Segregated - 17022020 ) - Direct Plan - Quarterly IDCW,28.0,1.0
148132,UTI Medium Term Fund ( Segregated - 17022020 ) - Regular Plan - Monthly IDCW,28.0,1.0
148133,UTI Medium Term Fund ( Segregated - 17022020 ) - Regular Plan - Half-Yearly IDCW,28.0,1.0
148134,UTI Medium Term Fund ( Segregated - 17022020 ) - Direct Plan - Half-Yearly IDCW,28.0,1.0
148135,UTI Medium Term Fund ( Segregated - 17022020 ) - Direct Plan - Flexi IDCW,28.0,1.0
148136,UTI - Medium Term Fund (Segregated - 17022020) - Direct Plan - Growth Option,28.0,1.0
148127,UTI Medium Term Fund ( Segregated - 17022020 ) - Regular Plan - Flexi IDCW,28.0,1.0
148128,UTI Medium Term Fund ( Segregated - 17022020 ) - Regular Plan - Annual IDCW,28.0,1.0
148129,UTI Medium Term Fund ( Segregated - 17022020 ) - Direct Plan - Annual IDCW,28.0,1.0
148130,UTI Medium Term Fund ( Segregated - 17022020 ) - Regular Plan - Quarterly IDCW,28.0,1.0
148154,UTI Credit Risk Fund ( Segregated - 17022020 ) - Direct Plan - Monthly IDCW,28.0,1.0
148155,UTI Credit Risk Fund ( Segregated - 17022020 ) - Regular Plan - Annual IDCW,28.0,1.0
148156,UTI Credit Risk Fund ( Segregated - 17022020 ) - Direct Plan - Annual IDCW,28.0,1.0
148148,UTI Credit Risk Fund ( Segregated - 17022020 ) - Regular Plan - Quarterly IDCW,28.0,1.0
148149,UTI Credit Risk Fund ( Segregated - 17022020 ) - Regular Plan - Flexi IDCW,28.0,1.0
148150,UTI Credit Risk Fund ( Segregated - 17022020 ) - Direct Plan - Quarterly IDCW,28.0,1.0
148151,UTI Credit Risk Fund ( Segregated - 17022020 ) - Direct Plan - Flexi IDCW,28.0,1.0
148152,UTI Credit Risk Fund ( Segregated - 17022020 ) - Regular Plan - Half-Yearly IDCW,28.0,1.0
148153,UTI Credit Risk Fund ( Segregated - 17022020 ) - Regular Plan - Monthly IDCW,28.0,1.0
148145,UTI Credit Risk Fund ( Segregated - 17022020 ) - Direct Plan - Half-Yearly IDCW,28.0,1.0
148146,UTI - Credit Risk Fund (Segregated - 17022020) - Regular Plan - Growth Option,28.0,1.0
148147,UTI - Credit Risk Fund (Segregated - 17022020) - Direct Plan - Growth Option,28.0,1.0
148163,PGIM India Money Market Fund - Direct Plan - Monthly Dividend Option,58.0,1.0
148164,PGIM India Money Market Fund - Direct Plan - Weekly Dividend Option,58.0,1.0
148157,PGIM India Money Market Fund - Regular Plan - Monthly Dividend Option,58.0,1.0
148158,PGIM India Money Market Fund - Regular Plan - Weekly Dividend Option,58.0,1.0
148159,PGIM India Money Market Fund - Regular Plan - Growth Option,58.0,1.0
148160,PGIM India Money Market Fund - Regular Plan - Daily Dividend Option,58.0,1.0
148161,PGIM India Money Market Fund - Direct Plan - Growth Option,58.0,1.0
148162,PGIM India Money Market Fund - Direct Plan - Daily Dividend Option,58.0,1.0
148171,SBI Capital Protection Oriented Fund - Series A (Plan 8) - Regular Plan - Growth,22.0,2.0
148172,SBI Capital Protection Oriented Fund - Series A (Plan 8) - Direct Plan - Growth,22.0,2.0
148173,UTI - Bank Exchange Traded Fund,28.0,1.0
148174,NIPPON INDIA FIXED HORIZON FUND - XLII - SERIES 4 - IDCW Option,21.0,2.0
148175,Nippon India Fixed Horizon Fund - XLII - Series 4 - Regular Plan - Growth Option,21.0,2.0
148176,Nippon India Fixed Horizon fund - XLII - Series 4 - Direct Plan - Growth Option,21.0,2.0
148180,Nippon India Capital Protection Oriented Fund  II - Plan A - Regular Plan - Growth Option,21.0,2.0
148181,NIPPON INDIA CAPITAL PROTECTION ORIENTED FUND II - PLAN A - IDCW Option,21.0,2.0
148178,Nippon India Capital Protection Oriented Fund II - Plan A - Direct Plan - Growth Option,21.0,2.0
148182,ICICI Prudential Fixed Maturity Plan - Series 87 - 1141 Days Plan G - Quarterly IDCW Option,20.0,2.0
148185,ICICI Prudential Fixed Maturity Plan - Series 87 - 1141 Days Plan G - Cumulative Option,20.0,2.0
148186,ICICI Prudential Fixed Maturity Plan - Series 87 - 1141 Days Plan G - Direct Plan Cumulative Option,20.0,2.0
148187,ICICI Prudential Fixed Maturity Plan - Series 87 - 1141 Days Plan G - Half Yearly IDCW Option,20.0,2.0
148192,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
148193,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Direct Plan - Growth,22.0,2.0
148194,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
148195,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Regular Plan - Growth,22.0,2.0
148196,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Quarterly IDCW,28.0,2.0
148197,UTI - Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Growth Option,28.0,2.0
148198,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Annual IDCW,28.0,2.0
148199,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Maturity IDCW,28.0,2.0
148200,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Flexi IDCW,28.0,2.0
148202,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Quarterly IDCW,28.0,2.0
148203,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Maturity IDCW,28.0,2.0
148204,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Annual IDCW,28.0,2.0
148205,UTI - Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Growth Option,28.0,2.0
148240,UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Monthly Dividend Option,28.0,1.0
148241,UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Flexi Dividend Option,28.0,1.0
148242,UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Growth Option,28.0,1.0
148243,UTI - Credit Risk Fund (Segregated - 06032020) - Regular Plan - Quarterly Dividend Option,28.0,1.0
148244,UTI - Credit Risk Fund (Segregated - 06032020) - Regular Plan - Monthly Dividend Option,28.0,1.0
148245,UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Quarterly Dividend Option,28.0,1.0
148234,UTI - Credit Risk Fund (Segregated - 06032020) - Regular Plan - Annual Dividend Option,28.0,1.0
148235,UTI - Credit Risk Fund (Segregated - 06032020) - Regular Plan - Half Yearly Dividend Option,28.0,1.0
148236,UTI - Credit Risk Fund (Segregated - 06032020) - Regular Plan - Flexi Dividend Option,28.0,1.0
148237,UTI - Credit Risk Fund (Segregated - 06032020) - Regular Plan - Growth Option,28.0,1.0
148238,UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Half Yearly Dividend Option,28.0,1.0
148239,UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Annual Dividend Option,28.0,1.0
148246,UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Monthly Dividend Option,28.0,1.0
148247,UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Annual Dividend Option,28.0,1.0
148248,UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Annual Dividend Option,28.0,1.0
148249,UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Flexi Dividend Option,28.0,1.0
148250,UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Monthly Dividend Option,28.0,1.0
148257,UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Growth Option,28.0,1.0
148251,UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Half Yearly Dividend Option,28.0,1.0
148252,UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Growth Option,28.0,1.0
148253,UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Quarterly Dividend Option,28.0,1.0
148254,UTI - Medium Term Fund (Segregated - 06032020) - Regular Plan - Flexi Dividend Option,28.0,1.0
148255,UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Quarterly Dividend Option,28.0,1.0
148256,UTI - Medium Term Fund (Segregated - 06032020) - Direct Plan - Half Yearly Dividend Option,28.0,1.0
148351,ITI Large Cap Fund - Regular Plan - Growth Option,70.0,1.0
148352,ITI Large Cap Fund - Direct Plan - IDCW Option,70.0,1.0
148353,ITI Large Cap Fund - Direct Plan - Growth Option,70.0,1.0
148354,ITI Large Cap Fund - Regular Plan - IDCW Option,70.0,1.0
148359,L&T Nifty 50 Index Fund - Direct Plan - IDCW ,56.0,1.0
148360,L&T Nifty 50 Index Fund - Direct Plan - Growth,56.0,1.0
148361,L&T Nifty 50 Index Fund - Regular Plan - Growth,56.0,1.0
148362,L&T Nifty 50 Index Fund - Regular Plan - IDCW ,56.0,1.0
148363,L&T Next Nifty 50 Index Fund - Direct Plan - Growth Option,56.0,1.0
148364,L&T Nifty Next 50 Index Fund - Regular Plan - IDCW ,56.0,1.0
148365,L&T Nifty Next 50 Index Fund - Regular Plan - Growth Option,56.0,1.0
148366,L&T Nifty Next 50 Index Fund - Direct Plan - IDCW ,56.0,1.0
148367,SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Regular Plan - Growth,22.0,2.0
148368,SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
148369,SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Direct Plan - Growth,22.0,2.0
148370,SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
148381,Motilal Oswal S&P 500 Index Fund - Direct Plan Growth,55.0,1.0
148382,Motilal Oswal S&P 500 Index Fund - Regular Plan Growth,55.0,1.0
148383,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Regular Plan - Growth,22.0,2.0
148384,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
148385,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Direct Plan - Growth,22.0,2.0
148386,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
148387,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Direct Plan - Growth,22.0,2.0
148388,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
148389,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Regular Plan - Growth,22.0,2.0
148390,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),22.0,2.0
148397,IL&FS Infrastructure Debt Fund Series 2A - Growth - Direct,65.0,2.0
148398,IL&FS Infrastructure Debt Fund Series 2B - Growth - Direct,65.0,2.0
148399,IL&FS Infrastructure Debt Fund Series 2C - Growth - Direct,65.0,2.0
148400,Mirae Asset Arbitrage Fund Regular Growth,45.0,1.0
148401,Mirae Asset Arbitrage Fund Direct Growth,45.0,1.0
148402,Mirae Asset Arbitrage Fund Direct IDCW,45.0,1.0
148403,Mirae Asset Arbitrage Fund Regular IDCW,45.0,1.0
148404,BOI AXA Flexi Cap Fund Direct Plan -Growth,46.0,1.0
148405,BOI AXA Flexi Cap Fund Regular Plan -Growth,46.0,1.0
148406,BOI AXA Flexi Cap Fund Direct Plan -IDCW,46.0,1.0
148407,BOI AXA Flexi Cap Fund Regular Plan -IDCW,46.0,1.0
148408,Nippon India ETF Nifty IT,21.0,1.0
148412,HSBC Focused Equity Fund Direct Plan IDCW,37.0,1.0
148409,HSBC Focused Equity Fund - Regular Plan - Growth,37.0,1.0
148410,HSBC Focused Equity Fund IDCW,37.0,1.0
148411,HSBC Focused Equity Fund - Direct Plan - Growth,37.0,1.0
148416,Mirae Asset Banking and PSU Debt Fund Regular Growth Plan,45.0,1.0
148417,Mirae Asset Banking and PSU Debt Fund Direct IDCW,45.0,1.0
148418,Mirae Asset Banking and PSU Debt Fund Regular IDCW,45.0,1.0
148419,Mirae Asset Banking and PSU Debt Fund Direct Growth,45.0,1.0
148444,BHARAT Bond ETF April 2025,47.0,1.0
148445,BHARAT Bond ETF- April 2031,47.0,1.0
148446,BHARAT Bond FOF- April 2025- Direct Pan- Growth Option,47.0,1.0
148447,BHARAT Bond FOF - April 2025 - Regular Plan - IDCW Option,47.0,1.0
148448,BHARAT Bond FOF- April 2025- Regular Plan- Growth Option,47.0,1.0
148449,BHARAT Bond FOF - April 2025 - Direct Plan - IDCW Option,47.0,1.0
148450,BHARAT Bond FOF- April 2031- Direct Plan- Growth Option,47.0,1.0
148451,BHARAT Bond FOF - April 2031 - Regular Plan - IDCW Option,47.0,1.0
148452,BHARAT Bond FOF- April 2031- Regular Plan- Growth Option,47.0,1.0
148453,BHARAT Bond FOF - April 2031 - Direct Plan - IDCW Option,47.0,1.0
148454,Motilal Oswal Multi Asset Fund - Direct Plan - Growth Option,55.0,1.0
148455,Motilal Oswal Multi Asset Fund - Regular Plan - Growth Option,55.0,1.0
148456,ICICI Prudential Alpha Low Vol 30 ETF,20.0,1.0
148457,Nippon India Multi Asset Fund - Direct Plan - Growth Option,21.0,1.0
148458,NIPPON INDIA MULTI ASSET FUND - DIRECT Plan - IDCW Option,21.0,1.0
148459,Nippon India Multi Asset Fund - Regular Plan - Growth Option,21.0,1.0
148460,NIPPON INDIA MULTI ASSET FUND - IDCW Option,21.0,1.0
148461,HDFC Banking Exchange Traded Fund - GROWTH,9.0,1.0
148466,ICICI Prudential IT ETF,20.0,1.0
148467,Mahindra Manulife Arbitrage Yojana - Regular Plan - Growth,69.0,1.0
148468,Mahindra Manulife Arbitrage Yojana - Direct Plan -Growth,69.0,1.0
148469,Mahindra Manulife Arbitrage Yojana - Regular Plan - IDCW,69.0,1.0
148470,Mahindra Manulife Arbitrage Yojana - Direct Plan - IDCW,69.0,1.0
148471,Baroda Large and Mid Cap Fund-Regular Plan-Growth Option,4.0,1.0
148472,Baroda Large and Mid Cap Fund-Regular plan-IDCW Option,4.0,1.0
148474,Baroda Large and Mid Cap Fund- Direct Plan -Growth Option,4.0,1.0
148475,Baroda Large and Mid Cap Fund-Direct Plan-IDCW Option,4.0,1.0
